Date,SiteID,value
2020-02-02,ECC,0.0
2020-02-02,FMID,0.0
2020-02-02,GFCC,0.0
2020-02-02,BWCC,0.0
2020-02-02,AFRD2,202.63806393918
2020-02-02,TFCC,32.75
2020-02-02,SWID,46.619266597499994
2020-02-02,NSCC,297.59
2020-02-03,RCC,0.0
2020-02-03,ASCC,0.0
2020-02-03,NSID,0.0
2020-02-03,IID,0.0
2020-02-03,PID,0.0
2020-02-03,SID,0.0
2020-02-03,SRVID,0.0
2020-02-03,FFIC,0.0
2020-02-03,ECC,0.0
2020-02-03,FMID,0.0
2020-02-03,GFCC,0.0
2020-02-03,BWCC,0.0
2020-02-03,AFRD2,199.77128622000004
2020-02-03,TFCC,32.78
2020-02-03,SWID,46.618672
2020-02-03,NSCC,294.96
2020-02-04,RCC,0.0
2020-02-04,ASCC,0.0
2020-02-04,NSID,0.0
2020-02-04,IID,0.0
2020-02-04,PID,0.0
2020-02-04,SID,0.0
2020-02-04,SRVID,0.0
2020-02-04,FFIC,0.0
2020-02-04,ECC,0.0
2020-02-04,FMID,0.0
2020-02-04,GFCC,0.0
2020-02-04,BWCC,0.0
2020-02-04,AFRD2,202.63806393918
2020-02-04,TFCC,33.0
2020-02-04,SWID,46.400840439999996
2020-02-04,NSCC,294.96
2020-02-05,RCC,0.0
2020-02-05,ASCC,0.0
2020-02-05,NSID,0.0
2020-02-05,IID,0.0
2020-02-05,PID,0.0
2020-02-05,SID,0.0
2020-02-05,SRVID,0.0
2020-02-05,FFIC,0.0
2020-02-05,ECC,0.0
2020-02-05,FMID,0.0
2020-02-05,GFCC,0.0
2020-02-05,BWCC,0.0
2020-02-05,AFRD2,201.67944931392
2020-02-05,TFCC,32.98
2020-02-05,SWID,46.400840439999996
2020-02-05,NSCC,324.36
2020-02-06,RCC,0.0
2020-02-06,ASCC,0.0
2020-02-06,NSID,0.0
2020-02-06,IID,0.0
2020-02-06,PID,0.0
2020-02-06,SID,0.0
2020-02-06,SRVID,0.0
2020-02-06,FFIC,0.0
2020-02-06,ECC,0.0
2020-02-06,FMID,0.0
2020-02-06,GFCC,0.0
2020-02-06,BWCC,0.0
2020-02-06,AFRD2,197.87523171328002
2020-02-06,TFCC,32.98
2020-02-06,SWID,46.400840439999996
2020-02-06,NSCC,349.14
2020-02-07,RCC,0.0
2020-02-07,ASCC,0.0
2020-02-07,NSID,0.0
2020-02-07,IID,0.0
2020-02-07,PID,0.0
2020-02-07,SID,0.0
2020-02-07,SRVID,0.0
2020-02-07,FFIC,0.0
2020-02-07,ECC,0.0
2020-02-07,FMID,0.0
2020-02-07,GFCC,0.0
2020-02-07,BWCC,0.0
2020-02-07,AFRD2,251.04435911999997
2020-02-07,TFCC,31.34
2020-02-07,SWID,46.400840439999996
2020-02-07,NSCC,412.39
2020-02-08,RCC,0.0
2020-02-08,ASCC,0.0
2020-02-08,NSID,0.0
2020-02-08,IID,0.0
2020-02-08,PID,0.0
2020-02-08,SID,0.0
2020-02-08,SRVID,0.0
2020-02-08,FFIC,0.0
2020-02-08,ECC,0.0
2020-02-08,FMID,0.0
2020-02-08,GFCC,0.0
2020-02-08,BWCC,0.0
2020-02-08,AFRD2,305.80000244001997
2020-02-08,TFCC,32.98
2020-02-08,SWID,46.400840439999996
2020-02-08,NSCC,451.5
2020-02-09,RCC,0.0
2020-02-09,ASCC,0.0
2020-02-09,NSID,0.0
2020-02-09,IID,0.0
2020-02-09,PID,0.0
2020-02-09,SID,0.0
2020-02-09,SRVID,0.0
2020-02-09,FFIC,0.0
2020-02-09,ECC,0.0
2020-02-09,FMID,0.0
2020-02-09,GFCC,0.0
2020-02-09,BWCC,0.0
2020-02-09,AFRD2,359.84366730766
2020-02-09,TFCC,33.07
2020-02-09,SWID,46.400840439999996
2020-02-09,NSCC,466.87
2020-02-10,RCC,0.0
2020-02-10,ASCC,0.0
2020-02-10,NSID,0.0
2020-02-10,IID,0.0
2020-02-10,PID,0.0
2020-02-10,SID,0.0
2020-02-10,SRVID,0.0
2020-02-10,FFIC,0.0
2020-02-10,ECC,0.0
2020-02-10,FMID,0.0
2020-02-10,GFCC,0.0
2020-02-10,BWCC,0.0
2020-02-10,AFRD2,433.08988552374
2020-02-10,TFCC,33.07
2020-02-10,SWID,46.400840439999996
2020-02-10,NSCC,469.96
2020-02-11,RCC,0.0
2020-02-11,ASCC,0.0
2020-02-11,NSID,0.0
2020-02-11,IID,0.0
2020-02-11,PID,0.0
2020-02-11,SID,0.0
2020-02-11,SRVID,0.0
2020-02-11,FFIC,0.0
2020-02-11,ECC,0.0
2020-02-11,FMID,0.0
2020-02-11,GFCC,0.0
2020-02-11,BWCC,0.0
2020-02-11,AFRD2,434.56459131312
2020-02-11,TFCC,33.99
2020-02-11,SWID,51.685144
2020-02-11,NSCC,445.4
2020-02-12,RCC,0.0
2020-02-12,ASCC,0.0
2020-02-12,NSID,0.0
2020-02-12,IID,0.0
2020-02-12,PID,0.0
2020-02-12,SID,0.0
2020-02-12,SRVID,0.0
2020-02-12,FFIC,0.0
2020-02-12,ECC,0.0
2020-02-12,FMID,0.0
2020-02-12,GFCC,0.0
2020-02-12,BWCC,0.0
2020-02-12,AFRD2,435.91854936493814
2020-02-12,TFCC,34.61
2020-02-12,SWID,51.685144
2020-02-12,NSCC,526.38
2020-02-13,RCC,0.0
2020-02-13,ASCC,0.0
2020-02-13,NSID,0.0
2020-02-13,IID,0.0
2020-02-13,PID,0.0
2020-02-13,SID,0.0
2020-02-13,SRVID,0.0
2020-02-13,FFIC,0.0
2020-02-13,ECC,0.0
2020-02-13,FMID,0.0
2020-02-13,GFCC,0.0
2020-02-13,BWCC,0.0
2020-02-13,AFRD2,487.4349482054789
2020-02-13,TFCC,33.87
2020-02-13,SWID,51.685144
2020-02-13,NSCC,565.06
2020-02-14,RCC,0.0
2020-02-14,ASCC,0.0
2020-02-14,NSID,0.0
2020-02-14,IID,0.0
2020-02-14,PID,0.0
2020-02-14,SID,0.0
2020-02-14,SRVID,0.0
2020-02-14,FFIC,0.0
2020-02-14,ECC,0.0
2020-02-14,FMID,0.0
2020-02-14,GFCC,0.0
2020-02-14,BWCC,0.0
2020-02-14,AFRD2,520.5514369674455
2020-02-14,TFCC,34.43
2020-02-14,SWID,51.685144
2020-02-14,NSCC,564.51
2020-02-15,RCC,0.0
2020-02-15,ASCC,0.0
2020-02-15,NSID,0.0
2020-02-15,IID,0.0
2020-02-15,PID,0.0
2020-02-15,SID,0.0
2020-02-15,SRVID,0.0
2020-02-15,FFIC,0.0
2020-02-15,ECC,0.0
2020-02-15,FMID,0.0
2020-02-15,GFCC,0.0
2020-02-15,BWCC,0.0
2020-02-15,AFRD2,523.6361077513343
2020-02-15,TFCC,33.87
2020-02-15,SWID,51.685144
2020-02-15,NSCC,570.58
2020-02-16,RCC,0.0
2020-02-16,ASCC,0.0
2020-02-16,NSID,0.0
2020-02-16,IID,0.0
2020-02-16,PID,0.0
2020-02-16,SID,0.0
2020-02-16,SRVID,0.0
2020-02-16,FFIC,0.0
2020-02-16,ECC,0.0
2020-02-16,FMID,0.0
2020-02-16,GFCC,0.0
2020-02-16,BWCC,0.0
2020-02-16,AFRD2,525.1143264971149
2020-02-16,TFCC,33.08
2020-02-16,SWID,0.0
2020-02-16,NSCC,553.52
2020-02-17,RCC,0.0
2020-02-17,ASCC,0.0
2020-02-17,NSID,0.0
2020-02-17,IID,0.0
2020-02-17,PID,0.0
2020-02-17,SID,0.0
2020-02-17,SRVID,0.0
2020-02-17,FFIC,0.0
2020-02-17,ECC,0.0
2020-02-17,FMID,0.0
2020-02-17,GFCC,0.0
2020-02-17,BWCC,0.0
2020-02-17,AFRD2,549.4343131286297
2020-02-17,TFCC,35.16
2020-02-17,SWID,0.0
2020-02-17,NSCC,546.42
2020-02-18,RCC,0.0
2020-02-18,ASCC,0.0
2020-02-18,NSID,0.0
2020-02-18,IID,0.0
2020-02-18,PID,0.0
2020-02-18,SID,0.0
2020-02-18,SRVID,0.0
2020-02-18,FFIC,0.0
2020-02-18,ECC,0.0
2020-02-18,FMID,0.0
2020-02-18,GFCC,0.0
2020-02-18,BWCC,0.0
2020-02-18,AFRD2,609.9955200871597
2020-02-18,TFCC,34.4
2020-02-18,SWID,0.0
2020-02-18,NSCC,549.15
2020-02-19,RCC,0.0
2020-02-19,ASCC,0.0
2020-02-19,NSID,0.0
2020-02-19,IID,0.0
2020-02-19,PID,0.0
2020-02-19,SID,0.0
2020-02-19,SRVID,0.0
2020-02-19,FFIC,0.0
2020-02-19,ECC,0.0
2020-02-19,FMID,0.0
2020-02-19,GFCC,0.0
2020-02-19,BWCC,0.0
2020-02-19,AFRD2,666.0960339984888
2020-02-19,TFCC,35.09
2020-02-19,SWID,0.0
2020-02-19,NSCC,551.88
2020-02-20,RCC,0.0
2020-02-20,ASCC,0.0
2020-02-20,NSID,0.0
2020-02-20,IID,0.0
2020-02-20,PID,0.0
2020-02-20,SID,0.0
2020-02-20,SRVID,0.0
2020-02-20,FFIC,0.0
2020-02-20,ECC,0.0
2020-02-20,FMID,0.0
2020-02-20,GFCC,0.0
2020-02-20,BWCC,0.0
2020-02-20,AFRD2,676.7236013542494
2020-02-20,TFCC,33.67
2020-02-20,SWID,0.0
2020-02-20,NSCC,551.33
2020-02-21,RCC,0.0
2020-02-21,ASCC,0.0
2020-02-21,NSID,0.0
2020-02-21,IID,0.0
2020-02-21,PID,0.0
2020-02-21,SID,0.0
2020-02-21,SRVID,0.0
2020-02-21,FFIC,0.0
2020-02-21,ECC,0.0
2020-02-21,FMID,0.0
2020-02-21,GFCC,0.0
2020-02-21,BWCC,0.0
2020-02-21,AFRD2,722.2361711587337
2020-02-21,TFCC,33.07
2020-02-21,SWID,0.0
2020-02-21,NSCC,547.51
2020-02-22,RCC,0.0
2020-02-22,ASCC,0.0
2020-02-22,NSID,0.0
2020-02-22,IID,0.0
2020-02-22,PID,0.0
2020-02-22,SID,0.0
2020-02-22,SRVID,0.0
2020-02-22,FFIC,0.0
2020-02-22,ECC,0.0
2020-02-22,FMID,0.0
2020-02-22,GFCC,0.0
2020-02-22,BWCC,0.0
2020-02-22,AFRD2,765.1457070609653
2020-02-22,TFCC,33.07
2020-02-22,SWID,0.0
2020-02-22,NSCC,543.69
2020-02-23,RCC,0.0
2020-02-23,ASCC,0.0
2020-02-23,NSID,0.0
2020-02-23,IID,0.0
2020-02-23,PID,0.0
2020-02-23,SID,0.0
2020-02-23,SRVID,0.0
2020-02-23,FFIC,0.0
2020-02-23,ECC,0.0
2020-02-23,FMID,0.0
2020-02-23,GFCC,0.0
2020-02-23,BWCC,0.0
2020-02-23,AFRD2,768.7788968506468
2020-02-23,TFCC,33.11
2020-02-23,SWID,0.0
2020-02-23,NSCC,546.42
2020-02-24,RCC,0.0
2020-02-24,ASCC,0.0
2020-02-24,NSID,0.0
2020-02-24,IID,0.0
2020-02-24,PID,0.0
2020-02-24,SID,0.0
2020-02-24,SRVID,0.0
2020-02-24,FFIC,0.0
2020-02-24,ECC,0.0
2020-02-24,FMID,0.0
2020-02-24,GFCC,0.0
2020-02-24,BWCC,0.0
2020-02-24,AFRD2,753.5023798315921
2020-02-24,TFCC,33.12
2020-02-24,SWID,0.0
2020-02-24,NSCC,542.61
2020-02-25,RCC,0.0
2020-02-25,ASCC,0.0
2020-02-25,NSID,0.0
2020-02-25,IID,0.0
2020-02-25,PID,0.0
2020-02-25,SID,0.0
2020-02-25,SRVID,0.0
2020-02-25,FFIC,0.0
2020-02-25,ECC,0.0
2020-02-25,FMID,0.0
2020-02-25,GFCC,0.0
2020-02-25,BWCC,0.0
2020-02-25,AFRD2,830.09244990529
2020-02-25,TFCC,33.05
2020-02-25,SWID,0.0
2020-02-25,NSCC,545.33
2020-02-26,RCC,0.0
2020-02-26,ASCC,0.0
2020-02-26,NSID,0.0
2020-02-26,IID,0.0
2020-02-26,PID,0.0
2020-02-26,SID,0.0
2020-02-26,SRVID,0.0
2020-02-26,FFIC,0.0
2020-02-26,ECC,0.0
2020-02-26,FMID,0.0
2020-02-26,GFCC,0.0
2020-02-26,BWCC,0.0
2020-02-26,AFRD2,964.612697522307
2020-02-26,TFCC,33.07
2020-02-26,SWID,0.0
2020-02-26,NSCC,551.33
2020-02-27,RCC,0.0
2020-02-27,ASCC,0.0
2020-02-27,NSID,0.0
2020-02-27,IID,0.0
2020-02-27,PID,0.0
2020-02-27,SID,0.0
2020-02-27,SRVID,0.0
2020-02-27,FFIC,0.0
2020-02-27,ECC,0.0
2020-02-27,FMID,0.0
2020-02-27,GFCC,0.0
2020-02-27,BWCC,0.0
2020-02-27,AFRD2,976.8511593124857
2020-02-27,TFCC,33.18
2020-02-27,SWID,0.0
2020-02-27,NSCC,557.36
2020-02-28,RCC,0.0
2020-02-28,ASCC,0.0
2020-02-28,NSID,0.0
2020-02-28,IID,0.0
2020-02-28,PID,63.9
2020-02-28,SID,0.0
2020-02-28,SRVID,0.0
2020-02-28,FFIC,0.0
2020-02-28,ECC,0.0
2020-02-28,FMID,44.0
2020-02-28,GFCC,0.0
2020-02-28,BWCC,0.0
2020-02-28,AFRD2,984.9819500447255
2020-02-28,TFCC,33.76
2020-02-28,SWID,0.0
2020-02-28,NSCC,560.1
2020-02-29,RCC,0.0
2020-02-29,ASCC,0.0
2020-02-29,NSID,0.0
2020-02-29,IID,0.0
2020-02-29,PID,30.9
2020-02-29,SID,0.0
2020-02-29,SRVID,0.0
2020-02-29,FFIC,0.0
2020-02-29,ECC,0.0
2020-02-29,FMID,44.0
2020-02-29,GFCC,0.0
2020-02-29,BWCC,0.0
2020-02-29,AFRD2,986.8882445149139
2020-02-29,TFCC,33.21
2020-02-29,SWID,0.0
2020-02-29,NSCC,556.26
2020-03-01,RCC,0.0
2020-03-01,ASCC,0.0
2020-03-01,NSID,0.0
2020-03-01,IID,0.0
2020-03-01,PID,30.9
2020-03-01,SID,0.0
2020-03-01,SRVID,0.0
2020-03-01,FFIC,0.0
2020-03-01,ECC,0.0
2020-03-01,FMID,44.0
2020-03-01,GFCC,0.0
2020-03-01,BWCC,0.0
2020-03-01,AFRD2,986.7148929628607
2020-03-01,TFCC,33.09
2020-03-01,SWID,0.0
2020-03-01,NSCC,555.71
2020-03-02,RCC,7.3
2020-03-02,ASCC,0.0
2020-03-02,NSID,0.0
2020-03-02,IID,0.0
2020-03-02,PID,46.3
2020-03-02,SID,0.0
2020-03-02,SRVID,0.0
2020-03-02,FFIC,0.0
2020-03-02,ECC,0.0
2020-03-02,FMID,44.0
2020-03-02,GFCC,0.0
2020-03-02,BWCC,0.0
2020-03-02,AFRD2,980.3082350319092
2020-03-02,TFCC,33.07
2020-03-02,SWID,0.0
2020-03-02,NSCC,555.0794050920091
2020-03-03,RCC,7.3
2020-03-03,ASCC,0.0
2020-03-03,NSID,0.0
2020-03-03,IID,0.0
2020-03-03,PID,57.8
2020-03-03,SID,0.0
2020-03-03,SRVID,0.0
2020-03-03,FFIC,0.0
2020-03-03,ECC,0.0
2020-03-03,FMID,61.0
2020-03-03,GFCC,0.0
2020-03-03,BWCC,0.0
2020-03-03,AFRD2,973.9159614082843
2020-03-03,TFCC,32.33
2020-03-03,SWID,0.0
2020-03-03,NSCC,555.0794050920091
2020-03-04,RCC,7.3
2020-03-04,ASCC,0.0
2020-03-04,NSID,0.0
2020-03-04,IID,0.0
2020-03-04,PID,46.3
2020-03-04,SID,0.0
2020-03-04,SRVID,0.0
2020-03-04,FFIC,0.0
2020-03-04,ECC,0.0
2020-03-04,FMID,78.5
2020-03-04,GFCC,0.0
2020-03-04,BWCC,0.0
2020-03-04,AFRD2,979.9623384932564
2020-03-04,TFCC,32.55
2020-03-04,SWID,0.0
2020-03-04,NSCC,557.0960423493824
2020-03-05,RCC,7.3
2020-03-05,ASCC,0.0
2020-03-05,NSID,0.0
2020-03-05,IID,0.0
2020-03-05,PID,46.3
2020-03-05,SID,0.0
2020-03-05,SRVID,0.0
2020-03-05,FFIC,0.0
2020-03-05,ECC,0.0
2020-03-05,FMID,85.5
2020-03-05,GFCC,0.0
2020-03-05,BWCC,0.0
2020-03-05,AFRD2,1000.6158759030146
2020-03-05,TFCC,43.34
2020-03-05,SWID,0.0
2020-03-05,NSCC,557.0960423493824
2020-03-06,RCC,7.3
2020-03-06,ASCC,0.0
2020-03-06,NSID,0.0
2020-03-06,IID,0.0
2020-03-06,PID,70.2
2020-03-06,SID,0.0
2020-03-06,SRVID,0.0
2020-03-06,FFIC,0.0
2020-03-06,ECC,0.0
2020-03-06,FMID,88.5
2020-03-06,GFCC,0.0
2020-03-06,BWCC,0.0
2020-03-06,AFRD2,1027.7358161317547
2020-03-06,TFCC,38.14
2020-03-06,SWID,0.0
2020-03-06,NSCC,556.0877237206957
2020-03-07,RCC,7.3
2020-03-07,ASCC,0.0
2020-03-07,NSID,0.0
2020-03-07,IID,0.0
2020-03-07,PID,89.1
2020-03-07,SID,0.0
2020-03-07,SRVID,0.0
2020-03-07,FFIC,0.0
2020-03-07,ECC,0.0
2020-03-07,FMID,86.0
2020-03-07,GFCC,0.0
2020-03-07,BWCC,0.0
2020-03-07,AFRD2,1031.78074803453
2020-03-07,TFCC,35.54
2020-03-07,SWID,0.0
2020-03-07,NSCC,556.0877237206957
2020-03-08,RCC,7.3
2020-03-08,ASCC,0.0
2020-03-08,NSID,0.0
2020-03-08,IID,0.0
2020-03-08,PID,89.1
2020-03-08,SID,0.0
2020-03-08,SRVID,0.0
2020-03-08,FFIC,0.0
2020-03-08,ECC,0.0
2020-03-08,FMID,65.0
2020-03-08,GFCC,0.0
2020-03-08,BWCC,0.0
2020-03-08,AFRD2,1035.8309621729154
2020-03-08,TFCC,34.22
2020-03-08,SWID,0.0
2020-03-08,NSCC,562.1376354928157
2020-03-09,RCC,8.5
2020-03-09,ASCC,0.0
2020-03-09,NSID,0.0
2020-03-09,IID,0.0
2020-03-09,PID,117.2
2020-03-09,SID,0.0
2020-03-09,SRVID,0.0
2020-03-09,FFIC,0.0
2020-03-09,ECC,0.0
2020-03-09,FMID,65.0
2020-03-09,GFCC,0.0
2020-03-09,BWCC,0.0
2020-03-09,AFRD2,1140.9203639419813
2020-03-09,TFCC,46.44
2020-03-09,SWID,0.0
2020-03-09,NSCC,708.8479959667254
2020-03-10,RCC,9.7
2020-03-10,ASCC,0.0
2020-03-10,NSID,0.0
2020-03-10,IID,0.0
2020-03-10,PID,136.3
2020-03-10,SID,0.0
2020-03-10,SRVID,0.0
2020-03-10,FFIC,0.0
2020-03-10,ECC,0.0
2020-03-10,FMID,68.0
2020-03-10,GFCC,169.42
2020-03-10,BWCC,0.0
2020-03-10,AFRD2,1264.7861738303611
2020-03-10,TFCC,49.83
2020-03-10,SWID,0.0
2020-03-10,NSCC,745.1474665994455
2020-03-11,RCC,18.2
2020-03-11,ASCC,0.0
2020-03-11,NSID,0.0
2020-03-11,IID,0.0
2020-03-11,PID,93.3
2020-03-11,SID,0.0
2020-03-11,SRVID,0.0
2020-03-11,FFIC,0.0
2020-03-11,ECC,0.0
2020-03-11,FMID,80.0
2020-03-11,GFCC,200.0
2020-03-11,BWCC,0.0
2020-03-11,AFRD2,1260.1055562516715
2020-03-11,TFCC,50.74
2020-03-11,SWID,0.0
2020-03-11,NSCC,748.1724224855054
2020-03-12,RCC,18.2
2020-03-12,ASCC,0.0
2020-03-12,NSID,0.0
2020-03-12,IID,0.0
2020-03-12,PID,139.6
2020-03-12,SID,0.0
2020-03-12,SRVID,0.0
2020-03-12,FFIC,0.0
2020-03-12,ECC,0.0
2020-03-12,FMID,91.0
2020-03-12,GFCC,200.0
2020-03-12,BWCC,0.0
2020-03-12,AFRD2,1244.2279158614767
2020-03-12,TFCC,52.15
2020-03-12,SWID,0.0
2020-03-12,NSCC,918.0741114192084
2020-03-13,RCC,18.2
2020-03-13,ASCC,0.0
2020-03-13,NSID,0.0
2020-03-13,IID,0.0
2020-03-13,PID,142.9
2020-03-13,SID,0.0
2020-03-13,SRVID,0.0
2020-03-13,FFIC,0.0
2020-03-13,ECC,0.0
2020-03-13,FMID,146.0
2020-03-13,GFCC,200.0
2020-03-13,BWCC,0.0
2020-03-13,AFRD2,1257.4865283317813
2020-03-13,TFCC,54.87
2020-03-13,SWID,0.0
2020-03-13,NSCC,1013.8643811444416
2020-03-14,RCC,18.2
2020-03-14,ASCC,0.0
2020-03-14,NSID,0.0
2020-03-14,IID,0.0
2020-03-14,PID,160.0
2020-03-14,SID,0.0
2020-03-14,SRVID,0.0
2020-03-14,FFIC,0.0
2020-03-14,ECC,0.0
2020-03-14,FMID,163.0
2020-03-14,GFCC,200.0
2020-03-14,BWCC,0.0
2020-03-14,AFRD2,1275.288224206055
2020-03-14,TFCC,67.95
2020-03-14,SWID,0.0
2020-03-14,NSCC,712.3771111671288
2020-03-15,RCC,18.2
2020-03-15,ASCC,0.0
2020-03-15,NSID,0.0
2020-03-15,IID,0.0
2020-03-15,PID,139.6
2020-03-15,SID,0.0
2020-03-15,SRVID,0.0
2020-03-15,FFIC,0.0
2020-03-15,ECC,0.0
2020-03-15,FMID,182.0
2020-03-15,GFCC,200.0
2020-03-15,BWCC,0.0
2020-03-15,AFRD2,1275.1004773035584
2020-03-15,TFCC,68.76
2020-03-15,SWID,0.0
2020-03-15,NSCC,668.0110915049155
2020-03-16,RCC,18.2
2020-03-16,ASCC,0.0
2020-03-16,NSID,0.0
2020-03-16,IID,0.0
2020-03-16,PID,161.8
2020-03-16,SID,0.0
2020-03-16,SRVID,10.65
2020-03-16,FFIC,0.0
2020-03-16,ECC,0.0
2020-03-16,FMID,182.0
2020-03-16,GFCC,200.0
2020-03-16,BWCC,0.0
2020-03-16,AFRD2,1272.660459667655
2020-03-16,TFCC,68.7
2020-03-16,SWID,0.0
2020-03-16,NSCC,736.0725989412654
2020-03-17,RCC,18.2
2020-03-17,ASCC,0.0
2020-03-17,NSID,7.411141920846987
2020-03-17,IID,0.0
2020-03-17,PID,188.8
2020-03-17,SID,0.0
2020-03-17,SRVID,21.3
2020-03-17,FFIC,0.0
2020-03-17,ECC,0.0
2020-03-17,FMID,197.0
2020-03-17,GFCC,200.0
2020-03-17,BWCC,0.0
2020-03-17,AFRD2,1288.2610793802573
2020-03-17,TFCC,67.68
2020-03-17,SWID,0.0
2020-03-17,NSCC,726.9977312830854
2020-03-18,RCC,18.2
2020-03-18,ASCC,0.0
2020-03-18,NSID,27.93042601462062
2020-03-18,IID,0.0
2020-03-18,PID,188.8
2020-03-18,SID,0.0
2020-03-18,SRVID,21.3
2020-03-18,FFIC,7.392
2020-03-18,ECC,0.0
2020-03-18,FMID,203.0
2020-03-18,GFCC,200.0
2020-03-18,BWCC,0.0
2020-03-18,AFRD2,1354.03072645824
2020-03-18,TFCC,66.97
2020-03-18,SWID,0.0
2020-03-18,NSCC,725.9894126543987
2020-03-19,RCC,18.2
2020-03-19,ASCC,0.0
2020-03-19,NSID,48.44971010839425
2020-03-19,IID,0.0
2020-03-19,PID,188.8
2020-03-19,SID,0.0
2020-03-19,SRVID,21.3
2020-03-19,FFIC,24.810000000000002
2020-03-19,ECC,0.0
2020-03-19,FMID,248.0
2020-03-19,GFCC,200.0
2020-03-19,BWCC,0.0
2020-03-19,AFRD2,1402.318097194353
2020-03-19,TFCC,65.86
2020-03-19,SWID,0.0
2020-03-19,NSCC,721.9561381396521
2020-03-20,RCC,18.2
2020-03-20,ASCC,0.0
2020-03-20,NSID,68.96899420216789
2020-03-20,IID,0.0
2020-03-20,PID,188.8
2020-03-20,SID,0.0
2020-03-20,SRVID,21.3
2020-03-20,FFIC,24.810000000000002
2020-03-20,ECC,0.0
2020-03-20,FMID,273.0
2020-03-20,GFCC,200.0
2020-03-20,BWCC,0.0
2020-03-20,AFRD2,1451.0143417319186
2020-03-20,TFCC,0.0
2020-03-20,SWID,27.92870905111111
2020-03-20,NSCC,721.9561381396521
2020-03-21,RCC,28.65
2020-03-21,ASCC,0.0
2020-03-21,NSID,87.97580035291152
2020-03-21,IID,0.0
2020-03-21,PID,188.8
2020-03-21,SID,0.0
2020-03-21,SRVID,21.3
2020-03-21,FFIC,24.810000000000002
2020-03-21,ECC,0.0
2020-03-21,FMID,322.0
2020-03-21,GFCC,200.0
2020-03-21,BWCC,0.0
2020-03-21,AFRD2,1444.0337762778422
2020-03-21,TFCC,0.0
2020-03-21,SWID,27.92870905111111
2020-03-21,NSCC,717.9228636249054
2020-03-22,RCC,28.65
2020-03-22,ASCC,0.0
2020-03-22,NSID,91.00075623897152
2020-03-22,IID,0.0
2020-03-22,PID,188.8
2020-03-22,SID,0.0
2020-03-22,SRVID,21.3
2020-03-22,FFIC,24.810000000000002
2020-03-22,ECC,0.0
2020-03-22,FMID,322.0
2020-03-22,GFCC,200.0
2020-03-22,BWCC,0.0
2020-03-22,AFRD2,1432.416983247248
2020-03-22,TFCC,0.0
2020-03-22,SWID,27.92870905111111
2020-03-22,NSCC,713.8895891101588
2020-03-23,RCC,28.65
2020-03-23,ASCC,0.0
2020-03-23,NSID,91.00075623897152
2020-03-23,IID,0.0
2020-03-23,PID,200.0
2020-03-23,SID,0.0
2020-03-23,SRVID,21.3
2020-03-23,FFIC,14.11
2020-03-23,ECC,0.0
2020-03-23,FMID,355.0
2020-03-23,GFCC,200.0
2020-03-23,BWCC,0.0
2020-03-23,AFRD2,1427.7764536647146
2020-03-23,TFCC,0.0
2020-03-23,SWID,27.92870905111111
2020-03-23,NSCC,713.8895891101588
2020-03-24,RCC,28.65
2020-03-24,ASCC,0.0
2020-03-24,NSID,92.66448197630451
2020-03-24,IID,0.0
2020-03-24,PID,200.0
2020-03-24,SID,0.0
2020-03-24,SRVID,21.3
2020-03-24,FFIC,23.07
2020-03-24,ECC,0.0
2020-03-24,FMID,366.0
2020-03-24,GFCC,200.0
2020-03-24,BWCC,0.0
2020-03-24,AFRD2,1423.139498199286
2020-03-24,TFCC,0.0
2020-03-24,SWID,27.92870905111111
2020-03-24,NSCC,709.8563145954122
2020-03-25,RCC,28.65
2020-03-25,ASCC,0.0
2020-03-25,NSID,77.59011847743888
2020-03-25,IID,0.0
2020-03-25,PID,200.0
2020-03-25,SID,0.0
2020-03-25,SRVID,21.3
2020-03-25,FFIC,26.55
2020-03-25,ECC,0.0
2020-03-25,FMID,401.0
2020-03-25,GFCC,200.0
2020-03-25,BWCC,0.0
2020-03-25,AFRD2,1446.3597571803969
2020-03-25,TFCC,0.0
2020-03-25,SWID,27.92870905111111
2020-03-25,NSCC,702.2939248802621
2020-03-26,RCC,28.65
2020-03-26,ASCC,0.0
2020-03-26,NSID,84.29543735820519
2020-03-26,IID,0.0
2020-03-26,PID,200.0
2020-03-26,SID,0.0
2020-03-26,SRVID,21.3
2020-03-26,FFIC,29.5
2020-03-26,ECC,0.0
2020-03-26,FMID,411.0
2020-03-26,GFCC,200.0
2020-03-26,BWCC,0.0
2020-03-26,AFRD2,1441.7086519824952
2020-03-26,TFCC,0.0
2020-03-26,SWID,27.92870905111111
2020-03-26,NSCC,486.0095790269725
2020-03-27,RCC,29.51
2020-03-27,ASCC,0.0
2020-03-27,NSID,93.8744643307285
2020-03-27,IID,0.0
2020-03-27,PID,200.0
2020-03-27,SID,0.0
2020-03-27,SRVID,33.0
2020-03-27,FFIC,29.58
2020-03-27,ECC,0.0
2020-03-27,FMID,416.0
2020-03-27,GFCC,300.0
2020-03-27,BWCC,0.0
2020-03-27,AFRD2,1455.6723700799998
2020-03-27,TFCC,0.0
2020-03-27,SWID,27.92870905111111
2020-03-27,NSCC,486.0095790269725
2020-03-28,RCC,30.98
2020-03-28,ASCC,0.0
2020-03-28,NSID,87.06831358709351
2020-03-28,IID,0.0
2020-03-28,PID,200.0
2020-03-28,SID,0.0
2020-03-28,SRVID,33.0
